CustomerID,risk_score,risk_band,churn_probability,Tenure Months,Contract,Internet Service,Monthly Charges,recommended_actions
4912-PIGUY,94,High,0.9381,1,Month-to-month,Fiber optic,84.6,Offer a term contract; Add Online Security (incentive)
8999-XXGNS,48,Medium,0.4794,72,One year,Fiber optic,105.75,Add Online Security (incentive); Add Tech Support
6874-SGLHU,48,Medium,0.4794,30,One year,Fiber optic,97.0,Add Online Security (incentive); Add Tech Support
0471-ARVMX,48,Medium,0.4794,62,One year,Fiber optic,104.85,Add Tech Support; Move to automatic payment
2988-GBIVW,48,Medium,0.4793,70,Month-to-month,Fiber optic,90.85,Offer a term contract; Add Tech Support
4987-GQWPO,48,Medium,0.4786,17,Month-to-month,DSL,25.1,Offer a term contract; Add Online Security (incentive)
5311-IHLEI,48,Medium,0.4784,12,Month-to-month,DSL,50.95,Offer a term contract
2293-IJWPS,48,Medium,0.4783,57,One year,Fiber optic,100.75,Add Online Security (incentive); Add Tech Support
5133-VRSAB,48,Medium,0.4776,8,Month-to-month,DSL,29.35,Offer a term contract; Add Tech Support
3170-GWYKC,48,Medium,0.4773,60,Month-to-month,Fiber optic,104.95,Offer a term contract
3090-QFUVD,48,Medium,0.4768,1,Month-to-month,No,20.3,Offer a term contract
1110-KYLGQ,48,Medium,0.4767,63,Month-to-month,Fiber optic,108.25,Offer a term contract; Add Tech Support
9825-YCXWZ,48,Medium,0.4767,41,One year,Fiber optic,101.1,Add Online Security (incentive)
7351-KYHQH,48,Medium,0.4763,7,Month-to-month,DSL,64.95,Offer a term contract; Add Online Security (incentive)
9036-CSKBW,48,Medium,0.4762,51,One year,Fiber optic,107.45,Add Tech Support
4307-KWMXE,48,Medium,0.4761,10,Month-to-month,DSL,35.75,Offer a term contract; Add Online Security (incentive)
2812-SFXMJ,48,Medium,0.4758,1,Month-to-month,No,20.05,Offer a term contract; Move to automatic payment
0959-WHOKV,48,Medium,0.4756,42,One year,Fiber optic,99.0,Add Tech Support; Move to automatic payment
5730-RIITO,48,Medium,0.4755,43,Month-to-month,DSL,33.45,Offer a term contract; Add Tech Support
9828-QHFBK,48,Medium,0.4752,24,Month-to-month,DSL,51.15,Offer a term contract; Add Tech Support
7766-CLTIC,47,Medium,0.4744,10,Month-to-month,DSL,60.95,Offer a term contract; Add Online Security (incentive)
8118-TJAFG,47,Medium,0.4742,9,Month-to-month,Fiber optic,101.5,Offer a term contract; Add Online Security (incentive)
8920-NAVAY,47,Medium,0.474,62,One year,Fiber optic,110.75,Add Online Security (incentive)
4819-HJPIW,47,Medium,0.4738,18,Month-to-month,DSL,25.15,Offer a term contract; Add Online Security (incentive)
8671-KKKOS,47,Medium,0.4737,46,Month-to-month,DSL,45.55,Offer a term contract; Add Tech Support
8329-UTMVM,47,Medium,0.4734,27,One year,Fiber optic,104.65,Add Online Security (incentive)
6029-CSMJE,47,Medium,0.4731,17,Month-to-month,DSL,25.65,Offer a term contract; Add Online Security (incentive)
2585-KTFRE,47,Medium,0.4727,1,Month-to-month,DSL,70.45,Offer a term contract
8715-KKTFG,47,Medium,0.4727,61,One year,Fiber optic,103.3,Add Online Security (incentive)
2560-PPCHE,47,Medium,0.4724,65,One year,Fiber optic,105.05,Add Online Security (incentive)
2716-GFZOR,47,Medium,0.4715,43,Month-to-month,Fiber optic,86.1,Offer a term contract; Add Tech Support
2640-LYMOV,47,Medium,0.4709,2,Month-to-month,No,19.65,Offer a term contract; Move to automatic payment
2519-ERQOJ,47,Medium,0.4705,33,Month-to-month,DSL,54.6,Offer a term contract; Add Online Security (incentive)
8706-HRADD,47,Medium,0.47,21,Month-to-month,DSL,43.55,Offer a term contract; Move to automatic payment
7025-IWFHT,47,Medium,0.4699,41,One year,Fiber optic,89.55,Add Online Security (incentive); Move to automatic payment
9114-VEPUF,47,Medium,0.4696,62,One year,Fiber optic,96.1,Add Tech Support; Move to automatic payment
5438-QMDDL,47,Medium,0.4694,19,Month-to-month,DSL,59.8,Offer a term contract; Add Online Security (incentive)
1335-HQMKX,47,Medium,0.4691,72,One year,Fiber optic,101.35,Add Online Security (incentive); Add Tech Support
8008-ESFLK,47,Medium,0.469,53,One year,Fiber optic,110.5,Move to automatic payment
9163-GHAYE,47,Medium,0.4686,15,Month-to-month,DSL,48.85,Offer a term contract; Add Online Security (incentive)
6954-OOYZZ,47,Medium,0.4684,18,Month-to-month,DSL,44.35,Offer a term contract; Add Online Security (incentive)
7310-EGVHZ,47,Medium,0.4682,1,Month-to-month,No,20.2,Offer a term contract
1848-LBZHY,47,Medium,0.4681,7,Month-to-month,DSL,50.3,Offer a term contract; Add Tech Support
6733-LRIZX,47,Medium,0.4678,35,Two year,Fiber optic,108.95,Move to automatic payment
6198-PNNSZ,47,Medium,0.4667,56,One year,Fiber optic,109.8,Add Tech Support
0880-FVFWF,47,Medium,0.4664,56,Month-to-month,Fiber optic,86.4,Offer a term contract; Add Tech Support
7018-WBJNK,47,Medium,0.4663,13,Month-to-month,Fiber optic,78.3,Offer a term contract; Add Online Security (incentive)
0481-SUMCB,47,Medium,0.466,45,One year,Fiber optic,102.15,Add Online Security (incentive); Add Tech Support
4455-BFSPD,47,Medium,0.466,61,One year,Fiber optic,101.15,Add Online Security (incentive)
0887-WBJVH,47,Medium,0.4659,53,One year,Fiber optic,93.45,Add Online Security (incentive); Move to automatic payment
0931-MHTEM,47,Medium,0.4659,54,One year,Fiber optic,100.05,Add Tech Support
2700-LUEVA,47,Medium,0.4656,1,Month-to-month,No,20.75,Offer a term contract
8799-OXZMD,47,Medium,0.4654,28,Month-to-month,DSL,29.75,Offer a term contract; Add Online Security (incentive)
4280-DLSHD,47,Medium,0.4653,8,Month-to-month,DSL,54.75,Offer a term contract; Add Online Security (incentive)
4177-JPDFU,47,Medium,0.4653,12,Month-to-month,DSL,34.0,Offer a term contract; Add Online Security (incentive)
6341-AEVKX,47,Medium,0.4652,62,One year,Fiber optic,104.3,Move to automatic payment
5816-SCGFC,46,Medium,0.465,7,Month-to-month,DSL,51.3,Offer a term contract; Add Online Security (incentive)
3657-COGMW,46,Medium,0.4648,52,Month-to-month,Fiber optic,108.1,Offer a term contract; Add Tech Support
2522-AHJXR,46,Medium,0.4643,60,Month-to-month,Fiber optic,109.45,Offer a term contract
8627-ZYGSZ,46,Medium,0.4641,47,One year,Fiber optic,78.9,Add Online Security (incentive); Add Tech Support
8905-IAZPF,46,Medium,0.4639,69,One year,Fiber optic,95.65,Add Online Security (incentive); Add Tech Support
6726-WEXXK,46,Medium,0.4639,27,One year,Fiber optic,85.9,Add Tech Support; Move to automatic payment
2828-SLQPF,46,Medium,0.4638,19,Month-to-month,DSL,45.0,Offer a term contract; Add Online Security (incentive)
4832-VRBMR,46,Medium,0.4637,65,One year,Fiber optic,103.15,Add Online Security (incentive); Add Tech Support
4480-MBMLB,46,Medium,0.4636,36,One year,Fiber optic,104.8,Add Online Security (incentive); Add Tech Support
9396-ZSFLL,46,Medium,0.4634,15,Month-to-month,DSL,48.85,Offer a term contract; Add Online Security (incentive)
7241-AJHFS,46,Medium,0.4631,32,Month-to-month,Fiber optic,87.65,Offer a term contract
4450-YOOHP,46,Medium,0.463,39,Month-to-month,DSL,50.65,Offer a term contract; Add Online Security (incentive)
6625-UTXEW,46,Medium,0.463,12,Month-to-month,DSL,51.25,Offer a term contract; Add Online Security (incentive)
9501-UKKNL,46,Medium,0.4628,59,Month-to-month,DSL,51.7,Offer a term contract; Add Online Security (incentive)
2305-MRGLV,46,Medium,0.4627,28,Month-to-month,Fiber optic,76.55,Offer a term contract; Add Online Security (incentive)
1641-RQDAY,46,Medium,0.4627,32,Month-to-month,Fiber optic,100.4,Offer a term contract; Add Online Security (incentive)
6563-VNPMN,46,Medium,0.4621,45,Month-to-month,Fiber optic,85.7,Offer a term contract
1596-OQSPS,46,Medium,0.4616,11,Month-to-month,DSL,51.1,Offer a term contract; Add Online Security (incentive)
4685-ERGHK,46,Medium,0.4614,57,One year,Fiber optic,86.9,Add Online Security (incentive); Add Tech Support
3566-VVORZ,46,Medium,0.4614,12,Month-to-month,DSL,45.9,Offer a term contract; Add Online Security (incentive)
5366-OBVMR,46,Medium,0.4608,18,Month-to-month,DSL,50.3,Offer a term contract; Add Online Security (incentive)
3345-PBBFH,46,Medium,0.4608,8,Month-to-month,DSL,49.55,Offer a term contract; Add Online Security (incentive)
6569-KTMDU,46,Medium,0.4607,1,Month-to-month,No,19.1,Offer a term contract; Move to automatic payment
6898-MDLZW,46,Medium,0.4607,12,Month-to-month,DSL,53.75,Offer a term contract; Add Online Security (incentive)
5686-CMAWK,46,Medium,0.4603,17,One year,Fiber optic,86.75,Add Online Security (incentive); Move to automatic payment
7928-VJYAB,46,Medium,0.4598,11,Month-to-month,Fiber optic,90.6,Offer a term contract; Add Online Security (incentive)
3890-RTCMS,46,Medium,0.4593,16,Month-to-month,DSL,49.45,Offer a term contract; Add Online Security (incentive)
5897-ZYEKH,46,Medium,0.4592,67,One year,Fiber optic,105.6,Add Tech Support; Move to automatic payment
6599-GZWCM,46,Medium,0.4587,13,One year,Fiber optic,74.65,Add Online Security (incentive); Add Tech Support
2252-JHJGE,46,Medium,0.4585,61,One year,Fiber optic,104.0,Add Tech Support; Move to automatic payment
9097-ZUBYC,46,Medium,0.458,14,Month-to-month,DSL,48.8,Offer a term contract; Add Online Security (incentive)
0106-GHRQR,46,Medium,0.4579,16,Month-to-month,DSL,71.4,Offer a term contract; Add Online Security (incentive)
5568-DMXZS,46,Medium,0.4578,8,Month-to-month,DSL,65.45,Offer a term contract; Add Online Security (incentive)
5934-RMPOV,46,Medium,0.4575,22,Month-to-month,Fiber optic,84.75,Offer a term contract; Add Online Security (incentive)
7926-IJOOU,46,Medium,0.4573,1,Month-to-month,No,19.3,Offer a term contract
7382-DFJTU,46,Medium,0.4572,18,Month-to-month,DSL,55.2,Offer a term contract; Add Online Security (incentive)
6689-VRRTK,46,Medium,0.4569,44,One year,Fiber optic,109.8,Add Tech Support
3629-WEAAM,46,Medium,0.4565,8,Month-to-month,DSL,64.1,Offer a term contract; Add Online Security (incentive)
7409-JURKQ,46,Medium,0.4564,53,One year,Fiber optic,111.8,Add Online Security (incentive)
1465-LNTLJ,46,Medium,0.4563,8,Month-to-month,DSL,64.4,Offer a term contract; Add Online Security (incentive)
2346-DJQTB,46,Medium,0.4562,35,Month-to-month,DSL,24.15,Offer a term contract; Add Online Security (incentive)
9128-CPXKI,46,Medium,0.456,59,Two year,Fiber optic,95.8,Add Online Security (incentive); Add Tech Support
8967-SZQAS,46,Medium,0.4558,14,Month-to-month,DSL,50.45,Offer a term contract; Add Online Security (incentive)
1656-DRSMG,45,Medium,0.4544,63,Month-to-month,Fiber optic,109.85,Offer a term contract; Add Online Security (incentive)
6917-YACBP,45,Medium,0.4544,59,Month-to-month,Fiber optic,89.75,Offer a term contract; Add Tech Support
3873-NFTGI,45,Medium,0.4543,14,Month-to-month,DSL,55.5,Offer a term contract; Add Online Security (incentive)
7285-KLOTR,45,Medium,0.4543,12,One year,DSL,78.85,Add Tech Support; Move to automatic payment
2858-EIMXH,45,Medium,0.454,53,One year,Fiber optic,95.85,Add Online Security (incentive); Add Tech Support
0537-QYZZN,45,Medium,0.4535,24,Month-to-month,Fiber optic,79.85,Offer a term contract; Add Tech Support
1919-RTPQD,45,Medium,0.4531,7,Month-to-month,DSL,44.75,Offer a term contract; Add Online Security (incentive)
5939-XAIXZ,45,Medium,0.453,19,Month-to-month,DSL,56.1,Offer a term contract; Add Online Security (incentive)
6469-MRVET,45,Medium,0.4526,1,One year,No,20.2,Move to automatic payment
8229-MYEJZ,45,Medium,0.4525,10,Month-to-month,DSL,51.2,Offer a term contract; Add Online Security (incentive)
5828-DWPIL,45,Medium,0.4525,62,Month-to-month,Fiber optic,89.1,Offer a term contract; Add Tech Support
5701-ZIKJE,45,Medium,0.4524,13,Month-to-month,DSL,50.55,Offer a term contract; Add Online Security (incentive)
5206-XZZQI,45,Medium,0.4521,53,Month-to-month,Fiber optic,80.6,Offer a term contract; Add Online Security (incentive)
4439-YRNVD,45,Medium,0.452,10,Month-to-month,DSL,36.25,Offer a term contract; Add Online Security (incentive)
2957-JIRMN,45,Medium,0.4519,62,One year,Fiber optic,84.45,Add Online Security (incentive); Add Tech Support
3807-BPOMJ,45,Medium,0.4513,55,One year,Fiber optic,94.75,Add Tech Support; Move to automatic payment
3756-VNWDH,45,Medium,0.451,65,One year,Fiber optic,100.75,Add Tech Support; Move to automatic payment
7054-ENNGU,45,Medium,0.4507,9,Month-to-month,DSL,50.85,Offer a term contract; Add Online Security (incentive)
5481-NTDOH,45,Medium,0.4505,67,One year,Fiber optic,107.05,Add Tech Support
2220-IAHLS,45,Medium,0.4505,1,Month-to-month,No,19.4,Offer a term contract
4524-QCSSM,45,Medium,0.4504,26,Month-to-month,DSL,44.65,Offer a term contract; Add Tech Support
9489-UTFKA,45,Medium,0.45,8,Month-to-month,DSL,60.9,Offer a term contract; Add Tech Support
7596-LDUXP,45,Medium,0.45,12,One year,Fiber optic,85.15,Add Tech Support
4415-WNGVR,45,Medium,0.4496,12,One year,DSL,79.2,Move to automatic payment
4232-JGKIY,45,Medium,0.4494,1,Month-to-month,No,19.2,Offer a term contract; Move to automatic payment
4710-NKCAW,45,Medium,0.4492,5,Month-to-month,DSL,64.4,Offer a term contract
2045-BMBTJ,45,Medium,0.4488,33,Month-to-month,DSL,59.45,Offer a term contract; Add Tech Support
1360-XFJMR,45,Medium,0.4487,67,One year,Fiber optic,109.7,Add Online Security (incentive)
1976-AZZPJ,45,Medium,0.4486,7,Month-to-month,DSL,34.2,Offer a term contract; Add Tech Support
2542-HYGIQ,45,Medium,0.4483,1,Month-to-month,No,19.95,Offer a term contract
6345-HOVES,45,Medium,0.4475,34,Month-to-month,DSL,25.05,Offer a term contract; Add Online Security (incentive)
8375-KVTHK,45,Medium,0.4471,68,One year,Fiber optic,100.3,Add Online Security (incentive); Move to automatic payment
7921-LMDFQ,45,Medium,0.447,51,One year,Fiber optic,94.0,Add Online Security (incentive); Add Tech Support
5424-RLQLC,45,Medium,0.4464,10,Month-to-month,DSL,59.65,Offer a term contract; Add Online Security (incentive)
2279-AXJJK,45,Medium,0.446,52,Month-to-month,Fiber optic,95.65,Offer a term contract; Add Online Security (incentive)
7296-PIXQY,45,Medium,0.4457,14,Month-to-month,Fiber optic,70.2,Offer a term contract; Add Online Security (incentive)
3521-MNKLV,45,Medium,0.4456,24,Month-to-month,DSL,49.7,Offer a term contract; Add Online Security (incentive)
5309-TAIKL,45,Medium,0.4453,7,Month-to-month,DSL,62.8,Offer a term contract; Add Online Security (incentive)
8980-WQFWL,45,Medium,0.4453,35,Month-to-month,DSL,62.1,Offer a term contract; Add Online Security (incentive)
3645-DEYGF,45,Medium,0.4451,1,Month-to-month,No,20.75,Offer a term contract; Move to automatic payment
6128-DAFVY,44,Medium,0.4449,56,Month-to-month,DSL,44.85,Offer a term contract; Add Online Security (incentive)
8294-UIMBA,44,Medium,0.4449,30,One year,Fiber optic,94.4,Add Online Security (incentive)
9052-VKDUW,44,Medium,0.4448,65,Month-to-month,Fiber optic,109.4,Offer a term contract; Add Tech Support
5206-HPJKM,44,Medium,0.444,17,Month-to-month,DSL,55.5,Offer a term contract; Add Tech Support
1020-JPQOW,44,Medium,0.4436,56,Month-to-month,Fiber optic,90.55,Offer a term contract; Add Online Security (incentive)
1803-BGNBD,44,Medium,0.443,12,Month-to-month,DSL,54.3,Offer a term contract; Add Online Security (incentive)
4080-IIARD,44,Medium,0.4428,13,Month-to-month,DSL,76.2,Offer a term contract; Move to automatic payment
4692-NNQRU,44,Medium,0.4424,21,One year,Fiber optic,79.2,Add Online Security (incentive); Move to automatic payment
5966-EMAZU,44,Medium,0.4423,64,One year,Fiber optic,108.5,Move to automatic payment
3001-UNBTL,44,Medium,0.4419,29,Month-to-month,Fiber optic,103.95,Offer a term contract; Add Online Security (incentive)
0058-EVZWM,44,Medium,0.4412,55,Month-to-month,Fiber optic,89.8,Offer a term contract; Add Tech Support
2229-VWQJH,44,Medium,0.441,24,Month-to-month,DSL,49.3,Offer a term contract; Add Online Security (incentive)
8070-AAWZP,44,Medium,0.4408,24,Month-to-month,DSL,34.25,Offer a term contract; Add Online Security (incentive)
5778-BVOFB,44,Medium,0.4403,9,Month-to-month,DSL,59.5,Offer a term contract; Add Online Security (incentive)
1258-YMZNM,44,Medium,0.4402,27,One year,Fiber optic,110.5,Add Tech Support
4683-WYDOU,44,Medium,0.44,62,Two year,Fiber optic,107.6,Add Online Security (incentive)
4360-QRAVE,44,Medium,0.4399,37,Month-to-month,DSL,36.65,Offer a term contract; Add Online Security (incentive)
1355-KUSBG,44,Medium,0.4396,7,Month-to-month,DSL,48.8,Offer a term contract; Add Online Security (incentive)
9314-QDMDW,44,Medium,0.4395,11,One year,DSL,61.25,Add Online Security (incentive); Add Tech Support
4132-POCZS,44,Medium,0.4395,52,Month-to-month,DSL,39.9,Offer a term contract; Add Tech Support
0872-JCPIB,44,Medium,0.4394,17,Month-to-month,DSL,65.75,Offer a term contract; Add Tech Support
8562-GHPPI,44,Medium,0.4393,1,Month-to-month,No,19.8,Offer a term contract
6743-HHQPF,44,Medium,0.439,42,Month-to-month,DSL,25.1,Offer a term contract; Add Online Security (incentive)
8904-OPDCK,44,Medium,0.4385,54,Month-to-month,DSL,24.95,Offer a term contract; Add Online Security (incentive)
8735-IJJEG,44,Medium,0.4384,14,Month-to-month,DSL,50.2,Offer a term contract; Add Online Security (incentive)
0822-QGCXA,44,Medium,0.438,27,Month-to-month,DSL,83.85,Offer a term contract; Add Online Security (incentive)
8190-ZTQFB,44,Medium,0.4376,41,One year,DSL,51.35,Add Online Security (incentive); Add Tech Support
7964-VEXDG,44,Medium,0.4375,21,Month-to-month,Fiber optic,80.35,Offer a term contract; Add Tech Support
5732-IKGQH,44,Medium,0.437,52,One year,Fiber optic,104.45,Relationship check-in
6480-YAGIY,44,Medium,0.4368,45,One year,Fiber optic,112.2,Relationship check-in
4753-PADAS,44,Medium,0.4368,67,One year,Fiber optic,105.7,Add Online Security (incentive); Add Tech Support
1480-IVEVR,44,Medium,0.4366,35,One year,Fiber optic,81.6,Add Online Security (incentive); Add Tech Support
0750-EBAIU,44,Medium,0.4363,52,One year,Fiber optic,91.25,Add Tech Support; Move to automatic payment
7883-ROJOC,44,Medium,0.4362,19,Month-to-month,DSL,44.9,Offer a term contract; Add Online Security (incentive)
0567-GGCAC,44,Medium,0.4359,7,Month-to-month,DSL,61.4,Offer a term contract; Add Tech Support
1304-SEGFY,44,Medium,0.4355,72,Two year,Fiber optic,97.85,Add Online Security (incentive); Add Tech Support
0052-DCKON,44,Medium,0.4355,66,One year,Fiber optic,115.8,Relationship check-in
6202-DYYFX,44,Medium,0.4351,22,One year,Fiber optic,76.0,Add Online Security (incentive); Add Tech Support
8735-DCXNF,43,Medium,0.4348,10,Month-to-month,DSL,54.95,Offer a term contract
4929-ROART,43,Medium,0.4345,18,Month-to-month,DSL,56.25,Offer a term contract; Add Tech Support
6284-KMNUF,43,Medium,0.4345,56,One year,Fiber optic,98.0,Add Tech Support; Move to automatic payment
5298-GSTLM,43,Medium,0.4335,60,One year,Fiber optic,101.4,Add Tech Support
3164-YAXFY,43,Medium,0.4333,57,Month-to-month,DSL,53.75,Offer a term contract; Add Tech Support
8495-PRWFH,43,Medium,0.4333,42,Month-to-month,DSL,55.65,Offer a term contract; Add Online Security (incentive)
